"ZIPCODE","Date","ZORI","State","City","date","silver"
20112,"2024.07.31",3181.28934318985,"VA","Manassas",2024-07-31,0
20112,"2024.08.31",3283.33333333333,"VA","Manassas",2024-08-31,0
20120,"2016.04.30",1704.03656540201,"VA","Centreville",2016-04-30,0
20120,"2016.05.31",1722.79318389931,"VA","Centreville",2016-05-31,0
20120,"2016.06.30",1726.67551159318,"VA","Centreville",2016-06-30,0
20120,"2016.07.31",1735.0407147702,"VA","Centreville",2016-07-31,0
20120,"2016.08.31",1723.29371350354,"VA","Centreville",2016-08-31,0
20120,"2016.09.30",1713.82387486878,"VA","Centreville",2016-09-30,0
20120,"2016.10.31",1709.96996607726,"VA","Centreville",2016-10-31,0
20120,"2016.11.30",1710.24578887164,"VA","Centreville",2016-11-30,0
20120,"2016.12.31",1725.7343516633,"VA","Centreville",2016-12-31,0
20120,"2017.01.31",1729.09248007377,"VA","Centreville",2017-01-31,0
20120,"2017.02.28",1725.2487417271,"VA","Centreville",2017-02-28,0
20120,"2017.03.31",1724.73441628911,"VA","Centreville",2017-03-31,0
20120,"2017.04.30",1736.02392916081,"VA","Centreville",2017-04-30,0
20120,"2017.05.31",1737.42588636393,"VA","Centreville",2017-05-31,0
20120,"2017.06.30",1738.36514284241,"VA","Centreville",2017-06-30,0
20120,"2017.07.31",1734.19662388414,"VA","Centreville",2017-07-31,0
20120,"2017.08.31",1749.64829534083,"VA","Centreville",2017-08-31,0
20120,"2017.09.30",1755.86957074511,"VA","Centreville",2017-09-30,0
20120,"2017.11.30",1739.45807145704,"VA","Centreville",2017-11-30,0
20120,"2017.12.31",1730.24714845027,"VA","Centreville",2017-12-31,0
20120,"2018.01.31",1743.45060739086,"VA","Centreville",2018-01-31,0
20120,"2018.02.28",1752.58259255913,"VA","Centreville",2018-02-28,0
20120,"2018.03.31",1763.413077101,"VA","Centreville",2018-03-31,0
20120,"2018.04.30",1766.85954847567,"VA","Centreville",2018-04-30,0
20120,"2018.05.31",1782.49965433262,"VA","Centreville",2018-05-31,0
20120,"2018.06.30",1774.96638369992,"VA","Centreville",2018-06-30,0
20120,"2018.07.31",1773.46312520496,"VA","Centreville",2018-07-31,0
20120,"2018.08.31",1765.83140491211,"VA","Centreville",2018-08-31,0
20120,"2018.09.30",1782.64469287794,"VA","Centreville",2018-09-30,0
20120,"2018.10.31",1785.31134877167,"VA","Centreville",2018-10-31,0
20120,"2018.11.30",1793.26061651182,"VA","Centreville",2018-11-30,0
20120,"2018.12.31",1785.65311549103,"VA","Centreville",2018-12-31,0
20120,"2019.01.31",1781.17505556948,"VA","Centreville",2019-01-31,0
20120,"2019.02.28",1778.52729241084,"VA","Centreville",2019-02-28,0
20120,"2019.03.31",1800.2257009964,"VA","Centreville",2019-03-31,0
20120,"2019.04.30",1836.29649874658,"VA","Centreville",2019-04-30,0
20120,"2019.05.31",1848.12834061947,"VA","Centreville",2019-05-31,0
20120,"2019.06.30",1844.27598717153,"VA","Centreville",2019-06-30,0
20120,"2019.07.31",1835.20860120687,"VA","Centreville",2019-07-31,0
20120,"2019.08.31",1836.57118836611,"VA","Centreville",2019-08-31,0
20120,"2019.09.30",1830.83885943772,"VA","Centreville",2019-09-30,0
20120,"2019.10.31",1838.13261533984,"VA","Centreville",2019-10-31,0
20120,"2019.11.30",1852.89709302258,"VA","Centreville",2019-11-30,0
20120,"2019.12.31",1858.95661149403,"VA","Centreville",2019-12-31,0
20120,"2020.01.31",1868.30312089707,"VA","Centreville",2020-01-31,0
20120,"2020.02.29",1852.46244539734,"VA","Centreville",2020-02-29,0
20120,"2020.03.31",1854.60489263281,"VA","Centreville",2020-03-31,0
20120,"2020.04.30",1848.42808790593,"VA","Centreville",2020-04-30,0
20120,"2020.05.31",1848.22395535816,"VA","Centreville",2020-05-31,0
20120,"2020.06.30",1852.123109909,"VA","Centreville",2020-06-30,0
20120,"2020.07.31",1864.73178465469,"VA","Centreville",2020-07-31,0
20120,"2020.08.31",1867.28065713956,"VA","Centreville",2020-08-31,0
20120,"2020.09.30",1845.98072324251,"VA","Centreville",2020-09-30,0
20120,"2020.10.31",1827.8074393293,"VA","Centreville",2020-10-31,0
20120,"2020.11.30",1839.29146524744,"VA","Centreville",2020-11-30,0
20120,"2020.12.31",1856.62269591087,"VA","Centreville",2020-12-31,0
20120,"2021.01.31",1874.39792165383,"VA","Centreville",2021-01-31,0
20120,"2021.02.28",1869.26795362706,"VA","Centreville",2021-02-28,0
20120,"2021.03.31",1900.08559993287,"VA","Centreville",2021-03-31,0
20120,"2021.04.30",1902.12214572652,"VA","Centreville",2021-04-30,0
20120,"2021.05.31",1939.30486370559,"VA","Centreville",2021-05-31,0
20120,"2021.06.30",1940.58841192416,"VA","Centreville",2021-06-30,0
20120,"2021.07.31",1986.34806634861,"VA","Centreville",2021-07-31,0
20120,"2021.08.31",2018.10005173286,"VA","Centreville",2021-08-31,0
20120,"2021.09.30",2052.50354375025,"VA","Centreville",2021-09-30,0
20120,"2021.10.31",2048.64781654814,"VA","Centreville",2021-10-31,0
20120,"2021.11.30",2052.84262090807,"VA","Centreville",2021-11-30,0
20120,"2021.12.31",2051.85065259377,"VA","Centreville",2021-12-31,0
20120,"2022.01.31",2054.32694780411,"VA","Centreville",2022-01-31,0
20120,"2022.02.28",2038.12876567067,"VA","Centreville",2022-02-28,0
20120,"2022.03.31",2052.98296569269,"VA","Centreville",2022-03-31,0
20120,"2022.04.30",2097.05285477989,"VA","Centreville",2022-04-30,0
20120,"2022.05.31",2158.51222321726,"VA","Centreville",2022-05-31,0
20120,"2022.06.30",2212.77026235844,"VA","Centreville",2022-06-30,0
20120,"2022.07.31",2233.77009938289,"VA","Centreville",2022-07-31,0
20120,"2022.08.31",2240.75276768516,"VA","Centreville",2022-08-31,0
20120,"2022.09.30",2222.63751685747,"VA","Centreville",2022-09-30,0
20120,"2022.10.31",2208.32135523419,"VA","Centreville",2022-10-31,0
20120,"2022.11.30",2199.2075867087,"VA","Centreville",2022-11-30,0
20120,"2022.12.31",2212.84578544469,"VA","Centreville",2022-12-31,0
20120,"2023.01.31",2234.32866356271,"VA","Centreville",2023-01-31,0
20120,"2023.02.28",2255.33283018794,"VA","Centreville",2023-02-28,0
20120,"2023.03.31",2246.83866659453,"VA","Centreville",2023-03-31,0
20120,"2023.04.30",2247.7255524875,"VA","Centreville",2023-04-30,0
20120,"2023.05.31",2261.78462796579,"VA","Centreville",2023-05-31,0
20120,"2023.06.30",2309.41881226251,"VA","Centreville",2023-06-30,0
20120,"2023.07.31",2351.13119934308,"VA","Centreville",2023-07-31,0
20120,"2023.08.31",2357.9078282439,"VA","Centreville",2023-08-31,0
20120,"2023.09.30",2331.5337104071,"VA","Centreville",2023-09-30,0
20120,"2023.10.31",2300.96857064535,"VA","Centreville",2023-10-31,0
20120,"2023.11.30",2342.19764676449,"VA","Centreville",2023-11-30,0
20120,"2023.12.31",2350.53018499198,"VA","Centreville",2023-12-31,0
20120,"2024.01.31",2379.75336474678,"VA","Centreville",2024-01-31,0
20120,"2024.02.29",2374.40100406077,"VA","Centreville",2024-02-29,0
20120,"2024.03.31",2430.70924483833,"VA","Centreville",2024-03-31,0
20120,"2024.04.30",2457.95533099427,"VA","Centreville",2024-04-30,0
20120,"2024.05.31",2478.07983902048,"VA","Centreville",2024-05-31,0
20120,"2024.06.30",2482.23812813706,"VA","Centreville",2024-06-30,0
20120,"2024.07.31",2496.11946658965,"VA","Centreville",2024-07-31,0
20120,"2024.08.31",2503.5698005698,"VA","Centreville",2024-08-31,0
20121,"2020.01.31",1787.0026518941,"VA","Centreville",2020-01-31,0
20121,"2020.02.29",1785.3433634841,"VA","Centreville",2020-02-29,0
20121,"2020.03.31",1810.17288135244,"VA","Centreville",2020-03-31,0
20121,"2020.04.30",1824.47896172452,"VA","Centreville",2020-04-30,0
20121,"2020.05.31",1824.98005515919,"VA","Centreville",2020-05-31,0
20121,"2020.06.30",1823.16825564088,"VA","Centreville",2020-06-30,0
20121,"2020.07.31",1818.41955793922,"VA","Centreville",2020-07-31,0
20121,"2020.08.31",1810.82986993033,"VA","Centreville",2020-08-31,0
20121,"2020.09.30",1820.03324630161,"VA","Centreville",2020-09-30,0
20121,"2020.10.31",1818.35112451088,"VA","Centreville",2020-10-31,0
20121,"2020.11.30",1825.46711322067,"VA","Centreville",2020-11-30,0
20121,"2020.12.31",1817.5646997352,"VA","Centreville",2020-12-31,0
20121,"2021.01.31",1818.56837180446,"VA","Centreville",2021-01-31,0
20121,"2021.02.28",1824.29760600165,"VA","Centreville",2021-02-28,0
20121,"2021.03.31",1846.28852643087,"VA","Centreville",2021-03-31,0
20121,"2021.04.30",1864.23403768495,"VA","Centreville",2021-04-30,0
20121,"2021.05.31",1882.07772856715,"VA","Centreville",2021-05-31,0
20121,"2021.06.30",1892.4498141537,"VA","Centreville",2021-06-30,0
20121,"2021.07.31",1905.47066432715,"VA","Centreville",2021-07-31,0
20121,"2021.08.31",1920.33156732835,"VA","Centreville",2021-08-31,0
20121,"2021.09.30",1953.91761681449,"VA","Centreville",2021-09-30,0
20121,"2021.10.31",2000.40198834927,"VA","Centreville",2021-10-31,0
20121,"2021.11.30",2002.72379832886,"VA","Centreville",2021-11-30,0
20121,"2021.12.31",2026.6863568178,"VA","Centreville",2021-12-31,0
20121,"2022.01.31",2017.86022767559,"VA","Centreville",2022-01-31,0
20121,"2022.02.28",2048.87031395654,"VA","Centreville",2022-02-28,0
20121,"2022.03.31",2039.21625951012,"VA","Centreville",2022-03-31,0
20121,"2022.04.30",2046.39321456322,"VA","Centreville",2022-04-30,0
20121,"2022.05.31",2079.36174152522,"VA","Centreville",2022-05-31,0
20121,"2022.06.30",2113.68460888858,"VA","Centreville",2022-06-30,0
20121,"2022.07.31",2168.06752133871,"VA","Centreville",2022-07-31,0
20121,"2022.08.31",2163.50659780343,"VA","Centreville",2022-08-31,0
20121,"2022.09.30",2165.06305724775,"VA","Centreville",2022-09-30,0
20121,"2022.10.31",2124.20978011419,"VA","Centreville",2022-10-31,0
20121,"2022.11.30",2139.13687101007,"VA","Centreville",2022-11-30,0
20121,"2022.12.31",2147.56696591053,"VA","Centreville",2022-12-31,0
20121,"2023.01.31",2170.4691343063,"VA","Centreville",2023-01-31,0
20121,"2023.02.28",2191.04601140906,"VA","Centreville",2023-02-28,0
20121,"2023.03.31",2201.23042560468,"VA","Centreville",2023-03-31,0
20121,"2023.04.30",2253.47628640665,"VA","Centreville",2023-04-30,0
20121,"2023.05.31",2264.08897456731,"VA","Centreville",2023-05-31,0
20121,"2023.06.30",2276.61381233649,"VA","Centreville",2023-06-30,0
20121,"2023.07.31",2262.61617962775,"VA","Centreville",2023-07-31,0
20121,"2023.08.31",2255.26645361809,"VA","Centreville",2023-08-31,0
20121,"2023.09.30",2217.36221728994,"VA","Centreville",2023-09-30,0
20121,"2023.10.31",2238.33116271242,"VA","Centreville",2023-10-31,0
20121,"2023.11.30",2263.95681490082,"VA","Centreville",2023-11-30,0
20121,"2023.12.31",2317.15815047407,"VA","Centreville",2023-12-31,0
20121,"2024.01.31",2312.19530916708,"VA","Centreville",2024-01-31,0
20121,"2024.02.29",2320.27825351896,"VA","Centreville",2024-02-29,0
20121,"2024.03.31",2311.90674662666,"VA","Centreville",2024-03-31,0
20121,"2024.04.30",2333.62540793436,"VA","Centreville",2024-04-30,0
20121,"2024.05.31",2361.94332345432,"VA","Centreville",2024-05-31,0
20121,"2024.06.30",2447.82380863023,"VA","Centreville",2024-06-30,0
20121,"2024.07.31",2467.76046193022,"VA","Centreville",2024-07-31,0
20121,"2024.08.31",2496.2962962963,"VA","Centreville",2024-08-31,0
20132,"2024.06.30",3105.09965136364,"VA","Purcellville",2024-06-30,0
20132,"2024.07.31",3047.01238830153,"VA","Purcellville",2024-07-31,0
20132,"2024.08.31",3133.33333333333,"VA","Purcellville",2024-08-31,0
20147,"2020.03.31",1878.38713519263,"VA","Ashburn",2020-03-31,1
20147,"2017.12.31",1773.6406590165,"VA","Ashburn",2017-12-31,1
20147,"2019.02.28",1857.35008316763,"VA","Ashburn",2019-02-28,1
20147,"2019.03.31",1870.61275350877,"VA","Ashburn",2019-03-31,1
20147,"2017.11.30",1752.06318413259,"VA","Ashburn",2017-11-30,1
20147,"2017.08.31",1827.79960861445,"VA","Ashburn",2017-08-31,1
20147,"2023.05.31",2364.96617444183,"VA","Ashburn",2023-05-31,1
20147,"2020.01.31",1891.27756167592,"VA","Ashburn",2020-01-31,1
20147,"2023.07.31",2411.0654605571,"VA","Ashburn",2023-07-31,1
20147,"2019.01.31",1868.12846891313,"VA","Ashburn",2019-01-31,1
20147,"2017.07.31",1851.11189846352,"VA","Ashburn",2017-07-31,1
20147,"2019.04.30",1887.40744848738,"VA","Ashburn",2019-04-30,1
20147,"2017.09.30",1799.35113263866,"VA","Ashburn",2017-09-30,1
20147,"2020.04.30",1905.34507856315,"VA","Ashburn",2020-04-30,1
20147,"2019.12.31",1919.70947136206,"VA","Ashburn",2019-12-31,1
20147,"2020.02.29",1865.86914591933,"VA","Ashburn",2020-02-29,1
20147,"2021.05.31",2003.34580899662,"VA","Ashburn",2021-05-31,1
20147,"2017.06.30",1848.84703075609,"VA","Ashburn",2017-06-30,1
20147,"2021.07.31",2114.86540852702,"VA","Ashburn",2021-07-31,1
20147,"2021.04.30",1925.5785963134,"VA","Ashburn",2021-04-30,1
20147,"2021.01.31",1904.74266128437,"VA","Ashburn",2021-01-31,1
20147,"2021.06.30",2074.18170119388,"VA","Ashburn",2021-06-30,1
20147,"2020.10.31",1949.19918447367,"VA","Ashburn",2020-10-31,1
20147,"2020.11.30",1955.52127972338,"VA","Ashburn",2020-11-30,1
20147,"2022.03.31",2187.09704258616,"VA","Ashburn",2022-03-31,1
20147,"2023.11.30",2380.15565329793,"VA","Ashburn",2023-11-30,1
20147,"2017.10.31",1770.93779378832,"VA","Ashburn",2017-10-31,1
20147,"2021.03.31",1873.63739481698,"VA","Ashburn",2021-03-31,1
20147,"2019.05.31",1908.96932600645,"VA","Ashburn",2019-05-31,1
20147,"2022.04.30",2222.31759511594,"VA","Ashburn",2022-04-30,1
20147,"2022.05.31",2277.13055709569,"VA","Ashburn",2022-05-31,1
20147,"2022.06.30",2312.61203940623,"VA","Ashburn",2022-06-30,1
20147,"2018.06.30",1866.7132327304,"VA","Ashburn",2018-06-30,1
20147,"2020.12.31",1930.1231775695,"VA","Ashburn",2020-12-31,1
20147,"2018.08.31",1876.42640248725,"VA","Ashburn",2018-08-31,1
20147,"2018.05.31",1861.0085037502,"VA","Ashburn",2018-05-31,1
20147,"2018.12.31",1873.71144894032,"VA","Ashburn",2018-12-31,1
20147,"2023.04.30",2338.49925466885,"VA","Ashburn",2023-04-30,1
20147,"2016.09.30",1784.15811496551,"VA","Ashburn",2016-09-30,1
20147,"2021.02.28",1860.97637371706,"VA","Ashburn",2021-02-28,1
20147,"2016.11.30",1788.15767209445,"VA","Ashburn",2016-11-30,1
20147,"2016.12.31",1801.72896830044,"VA","Ashburn",2016-12-31,1
20147,"2020.05.31",1921.96671118415,"VA","Ashburn",2020-05-31,1
20147,"2023.06.30",2380.61635250569,"VA","Ashburn",2023-06-30,1
20147,"2020.09.30",1950.88408996752,"VA","Ashburn",2020-09-30,1
20147,"2017.04.30",1825.87563620991,"VA","Ashburn",2017-04-30,1
20147,"2018.07.31",1869.39339113638,"VA","Ashburn",2018-07-31,1
20147,"2021.12.31",2131.68997953745,"VA","Ashburn",2021-12-31,1
20147,"2018.11.30",1861.00112740219,"VA","Ashburn",2018-11-30,1
20147,"2019.11.30",1931.30042349428,"VA","Ashburn",2019-11-30,1
20147,"2018.10.31",1856.62240640892,"VA","Ashburn",2018-10-31,1
20147,"2015.01.31",1731.6902417868,"VA","Ashburn",2015-01-31,1
20147,"2023.12.31",2375.88158020333,"VA","Ashburn",2023-12-31,1
20147,"2024.01.31",2371.9665558156,"VA","Ashburn",2024-01-31,1
20147,"2018.01.31",1802.6327982334,"VA","Ashburn",2018-01-31,1
20147,"2021.08.31",2145.97833866639,"VA","Ashburn",2021-08-31,1
20147,"2021.09.30",2139.32406808394,"VA","Ashburn",2021-09-30,1
20147,"2021.10.31",2130.7757215929,"VA","Ashburn",2021-10-31,1
20147,"2018.03.31",1843.62982417456,"VA","Ashburn",2018-03-31,1
20147,"2017.05.31",1846.197180508,"VA","Ashburn",2017-05-31,1
20147,"2019.09.30",1910.8471075233,"VA","Ashburn",2019-09-30,1
20147,"2022.01.31",2143.35395933497,"VA","Ashburn",2022-01-31,1
20147,"2023.10.31",2384.36420150511,"VA","Ashburn",2023-10-31,1
20147,"2023.03.31",2316.28168421966,"VA","Ashburn",2023-03-31,1
20147,"2016.07.31",1805.77014679767,"VA","Ashburn",2016-07-31,1
20147,"2015.02.28",1739.92267138885,"VA","Ashburn",2015-02-28,1
20147,"2015.03.31",1750.48224927594,"VA","Ashburn",2015-03-31,1
20147,"2015.04.30",1750.8408813255,"VA","Ashburn",2015-04-30,1
20147,"2022.07.31",2337.43346476079,"VA","Ashburn",2022-07-31,1
20147,"2019.06.30",1914.69216731683,"VA","Ashburn",2019-06-30,1
20147,"2019.07.31",1918.50599164927,"VA","Ashburn",2019-07-31,1
20147,"2019.08.31",1913.91962016431,"VA","Ashburn",2019-08-31,1
20147,"2021.11.30",2126.68842301473,"VA","Ashburn",2021-11-30,1
20147,"2017.03.31",1815.96008804145,"VA","Ashburn",2017-03-31,1
20147,"2024.07.31",2601.23041730319,"VA","Ashburn",2024-07-31,1
20147,"2018.09.30",1858.77679345773,"VA","Ashburn",2018-09-30,1
20147,"2022.02.28",2147.92460133611,"VA","Ashburn",2022-02-28,1
20147,"2016.05.31",1792.0094015379,"VA","Ashburn",2016-05-31,1
20147,"2016.08.31",1806.03266360241,"VA","Ashburn",2016-08-31,1
20147,"2016.04.30",1777.31540948789,"VA","Ashburn",2016-04-30,1
20147,"2016.10.31",1789.60451045256,"VA","Ashburn",2016-10-31,1
20147,"2024.02.29",2387.65253787587,"VA","Ashburn",2024-02-29,1
20147,"2017.01.31",1795.75386487924,"VA","Ashburn",2017-01-31,1
20147,"2020.06.30",1939.07895852573,"VA","Ashburn",2020-06-30,1
20147,"2020.07.31",1951.26351208855,"VA","Ashburn",2020-07-31,1
20147,"2020.08.31",1953.40402675522,"VA","Ashburn",2020-08-31,1
20147,"2018.04.30",1854.71367344297,"VA","Ashburn",2018-04-30,1
20147,"2022.12.31",2293.25494177111,"VA","Ashburn",2022-12-31,1
20147,"2019.10.31",1913.89452905381,"VA","Ashburn",2019-10-31,1
20147,"2023.02.28",2282.60048953226,"VA","Ashburn",2023-02-28,1
20147,"2016.01.31",1733.78540602755,"VA","Ashburn",2016-01-31,1
20147,"2016.06.30",1802.30430394017,"VA","Ashburn",2016-06-30,1
20147,"2016.03.31",1764.83470082224,"VA","Ashburn",2016-03-31,1
20147,"2015.12.31",1729.26411571667,"VA","Ashburn",2015-12-31,1
20147,"2024.06.30",2581.84248788539,"VA","Ashburn",2024-06-30,1
20147,"2024.03.31",2449.77377059657,"VA","Ashburn",2024-03-31,1
20147,"2024.04.30",2493.47677036774,"VA","Ashburn",2024-04-30,1
20147,"2018.02.28",1831.98333719658,"VA","Ashburn",2018-02-28,1
20147,"2023.01.31",2276.77137930544,"VA","Ashburn",2023-01-31,1
20147,"2022.09.30",2334.01220724753,"VA","Ashburn",2022-09-30,1
20147,"2015.07.31",1761.2421655271,"VA","Ashburn",2015-07-31,1
20147,"2024.08.31",2577.72605363985,"VA","Ashburn",2024-08-31,1
20147,"2015.09.30",1783.21117962571,"VA","Ashburn",2015-09-30,1
20147,"2022.11.30",2311.72667130331,"VA","Ashburn",2022-11-30,1
20147,"2016.02.29",1750.74984865969,"VA","Ashburn",2016-02-29,1
20147,"2015.11.30",1745.84026246403,"VA","Ashburn",2015-11-30,1
20147,"2015.05.31",1759.39513664476,"VA","Ashburn",2015-05-31,1
20147,"2022.08.31",2334.59760933068,"VA","Ashburn",2022-08-31,1
20147,"2017.02.28",1801.31808542652,"VA","Ashburn",2017-02-28,1
20147,"2023.09.30",2394.23311398388,"VA","Ashburn",2023-09-30,1
20147,"2022.10.31",2328.38388584416,"VA","Ashburn",2022-10-31,1
20147,"2015.08.31",1767.0694097262,"VA","Ashburn",2015-08-31,1
20147,"2023.08.31",2424.8374512217,"VA","Ashburn",2023-08-31,1
20147,"2015.10.31",1769.72049318551,"VA","Ashburn",2015-10-31,1
20147,"2015.06.30",1755.48751154744,"VA","Ashburn",2015-06-30,1
20147,"2024.05.31",2539.2487786272,"VA","Ashburn",2024-05-31,1
20148,"2018.01.31",2211.49625110044,"VA","Ashburn",2018-01-31,1
20148,"2024.03.31",2994.34303148152,"VA","Ashburn",2024-03-31,1
20148,"2024.04.30",3027.19882896913,"VA","Ashburn",2024-04-30,1
20148,"2017.11.30",2183.50423779073,"VA","Ashburn",2017-11-30,1
20148,"2022.09.30",2783.07962706941,"VA","Ashburn",2022-09-30,1
20148,"2022.07.31",2813.81863965354,"VA","Ashburn",2022-07-31,1
20148,"2021.06.30",2501.41020603327,"VA","Ashburn",2021-06-30,1
20148,"2021.07.31",2541.78104466146,"VA","Ashburn",2021-07-31,1
20148,"2017.12.31",2189.03329975758,"VA","Ashburn",2017-12-31,1
20148,"2024.05.31",3057.16277487768,"VA","Ashburn",2024-05-31,1
20148,"2022.04.30",2728.70943316124,"VA","Ashburn",2022-04-30,1
20148,"2015.05.31",2154.78037671543,"VA","Ashburn",2015-05-31,1
20148,"2022.06.30",2798.49529330974,"VA","Ashburn",2022-06-30,1
20148,"2021.05.31",2418.56526484773,"VA","Ashburn",2021-05-31,1
20148,"2015.08.31",2158.97742419972,"VA","Ashburn",2015-08-31,1
20148,"2022.08.31",2800.66285648778,"VA","Ashburn",2022-08-31,1
20148,"2024.02.29",2956.3495139585,"VA","Ashburn",2024-02-29,1
20148,"2015.07.31",2166.10689853833,"VA","Ashburn",2015-07-31,1
20148,"2015.11.30",2123.05950536761,"VA","Ashburn",2015-11-30,1
20148,"2015.12.31",2122.77693862441,"VA","Ashburn",2015-12-31,1
20148,"2016.01.31",2132.16273057867,"VA","Ashburn",2016-01-31,1
20148,"2015.10.31",2125.96029533827,"VA","Ashburn",2015-10-31,1
20148,"2022.03.31",2704.88353103606,"VA","Ashburn",2022-03-31,1
20148,"2015.04.30",2145.62916602794,"VA","Ashburn",2015-04-30,1
20148,"2022.01.31",2608.78865547555,"VA","Ashburn",2022-01-31,1
20148,"2022.05.31",2771.55222808428,"VA","Ashburn",2022-05-31,1
20148,"2023.10.31",2946.64693574478,"VA","Ashburn",2023-10-31,1
20148,"2023.12.31",2922.49487914074,"VA","Ashburn",2023-12-31,1
20148,"2024.01.31",2938.7648542801,"VA","Ashburn",2024-01-31,1
20148,"2021.04.30",2329.16634930796,"VA","Ashburn",2021-04-30,1
20148,"2016.10.31",2198.8821846085,"VA","Ashburn",2016-10-31,1
20148,"2016.11.30",2193.93858550275,"VA","Ashburn",2016-11-30,1
20148,"2016.12.31",2162.24743447767,"VA","Ashburn",2016-12-31,1
20148,"2017.01.31",2146.92256816256,"VA","Ashburn",2017-01-31,1
20148,"2024.06.30",3068.7321869094,"VA","Ashburn",2024-06-30,1
20148,"2016.04.30",2185.30980172463,"VA","Ashburn",2016-04-30,1
20148,"2015.03.31",2146.22527945064,"VA","Ashburn",2015-03-31,1
20148,"2023.07.31",2914.66788521746,"VA","Ashburn",2023-07-31,1
20148,"2022.02.28",2640.39620356992,"VA","Ashburn",2022-02-28,1
20148,"2015.06.30",2153.81290394974,"VA","Ashburn",2015-06-30,1
20148,"2018.07.31",2257.33084034543,"VA","Ashburn",2018-07-31,1
20148,"2018.08.31",2255.07613395111,"VA","Ashburn",2018-08-31,1
20148,"2015.09.30",2149.30842927371,"VA","Ashburn",2015-09-30,1
20148,"2021.01.31",2329.98448694073,"VA","Ashburn",2021-01-31,1
20148,"2021.02.28",2301.29157480258,"VA","Ashburn",2021-02-28,1
20148,"2021.03.31",2303.23689078473,"VA","Ashburn",2021-03-31,1
20148,"2022.10.31",2779.61798696696,"VA","Ashburn",2022-10-31,1
20148,"2022.11.30",2793.67220574649,"VA","Ashburn",2022-11-30,1
20148,"2021.08.31",2571.03431910572,"VA","Ashburn",2021-08-31,1
20148,"2023.06.30",2904.3974063574,"VA","Ashburn",2023-06-30,1
20148,"2021.12.31",2598.45632435058,"VA","Ashburn",2021-12-31,1
20148,"2023.08.31",2960.77257622187,"VA","Ashburn",2023-08-31,1
20148,"2023.09.30",2956.88994204519,"VA","Ashburn",2023-09-30,1
20148,"2016.08.31",2187.13975628754,"VA","Ashburn",2016-08-31,1
20148,"2023.11.30",2928.97109066156,"VA","Ashburn",2023-11-30,1
20148,"2016.09.30",2196.64290019233,"VA","Ashburn",2016-09-30,1
20148,"2019.09.30",2303.83748952973,"VA","Ashburn",2019-09-30,1
20148,"2018.09.30",2234.79524702908,"VA","Ashburn",2018-09-30,1
20148,"2018.10.31",2236.11910020331,"VA","Ashburn",2018-10-31,1
20148,"2019.12.31",2272.90935362727,"VA","Ashburn",2019-12-31,1
20148,"2020.01.31",2288.51889898397,"VA","Ashburn",2020-01-31,1
20148,"2016.02.29",2142.77357222654,"VA","Ashburn",2016-02-29,1
20148,"2016.03.31",2152.94401732959,"VA","Ashburn",2016-03-31,1
20148,"2023.01.31",2807.06478322017,"VA","Ashburn",2023-01-31,1
20148,"2021.11.30",2604.12054644704,"VA","Ashburn",2021-11-30,1
20148,"2018.05.31",2228.57922145891,"VA","Ashburn",2018-05-31,1
20148,"2016.07.31",2183.38827943967,"VA","Ashburn",2016-07-31,1
20148,"2018.06.30",2255.68402890087,"VA","Ashburn",2018-06-30,1
20148,"2017.10.31",2194.06542656524,"VA","Ashburn",2017-10-31,1
20148,"2020.12.31",2318.81150811397,"VA","Ashburn",2020-12-31,1
20148,"2019.10.31",2276.83408832748,"VA","Ashburn",2019-10-31,1
20148,"2019.11.30",2263.51489895769,"VA","Ashburn",2019-11-30,1
20148,"2024.08.31",3081.41773809524,"VA","Ashburn",2024-08-31,1
20148,"2018.11.30",2243.1055368224,"VA","Ashburn",2018-11-30,1
20148,"2017.02.28",2157.09247368243,"VA","Ashburn",2017-02-28,1
20148,"2024.07.31",3082.83005855686,"VA","Ashburn",2024-07-31,1
20148,"2019.07.31",2314.62533743309,"VA","Ashburn",2019-07-31,1
20148,"2016.05.31",2191.80344975865,"VA","Ashburn",2016-05-31,1
20148,"2016.06.30",2191.00766362659,"VA","Ashburn",2016-06-30,1
20148,"2023.03.31",2805.86557905843,"VA","Ashburn",2023-03-31,1
20148,"2020.09.30",2342.50301257197,"VA","Ashburn",2020-09-30,1
20148,"2019.08.31",2312.57054933379,"VA","Ashburn",2019-08-31,1
20148,"2017.09.30",2213.19089658027,"VA","Ashburn",2017-09-30,1
20148,"2020.11.30",2334.82281909602,"VA","Ashburn",2020-11-30,1
20148,"2019.01.31",2280.64619647792,"VA","Ashburn",2019-01-31,1
20148,"2015.01.31",2093.0254277491,"VA","Ashburn",2015-01-31,1
20148,"2015.02.28",2127.97934638283,"VA","Ashburn",2015-02-28,1
20148,"2018.12.31",2272.52355005213,"VA","Ashburn",2018-12-31,1
20148,"2017.05.31",2205.67879780375,"VA","Ashburn",2017-05-31,1
20148,"2019.05.31",2307.02926431916,"VA","Ashburn",2019-05-31,1
20148,"2019.06.30",2308.76462995519,"VA","Ashburn",2019-06-30,1
20148,"2021.10.31",2609.40449212852,"VA","Ashburn",2021-10-31,1
20148,"2020.10.31",2344.64599136197,"VA","Ashburn",2020-10-31,1
20148,"2020.07.31",2329.22122982287,"VA","Ashburn",2020-07-31,1
